alt press den temp eddy H2Oaer SO2aer H2Saer CO2aer S8aer S2aer HClaer H2SO4aer C2H2aer C2H4aer C2H6aer CH4aer HCaer1 H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS C2 C2H C2H2 C2H4 HO2 H2O2 O3 SO3 H2SO4 HCl Cl Cl2 HOCl ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 1CH2 HCCO HSO CH3O H2COH C4H C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 HS4 C4H3 O1D H2Oaer_r SO2aer_r H2Saer_r CO2aer_r S8aer_r S2aer_r HClaer_r H2SO4aer_r C2H2aer_r C2H4aer_r C2H6aer_r CH4aer_r HCaer1_r
5.27500000E+01 2.75558000E-04 1.39757000E+16 1.42808715E+02 1.00000000E+05 3.78828000E-11 2.27302000E-07 1.00000000E-40 2.27817000E-03 4.00519000E-26 9.43073000E-14 1.00000000E-40 3.09384000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 7.16381000E-13 6.66662000E-05 2.42242000E-10 1.06146000E-16 3.82538000E-11 7.02739000E-05 1.46080000E-04 9.96668000E-01 1.01474000E-19 1.74184000E-23 1.00000000E-40 1.00000000E-40 7.98018000E-35 8.61073000E-33 5.57661000E-26 5.66561000E-16 1.91715000E-18 5.24455000E-30 2.95438000E-30 9.93128000E-25 9.22054000E-10 4.33804000E-11 5.14356000E-09 3.04815000E-03 5.77380000E-33 7.33621000E-32 2.28176000E-11 1.00000000E-40 1.00000000E-40 4.36059000E-32 1.75092000E-30 2.89563000E-12 1.81032000E-11 2.23191000E-11 8.94126000E-09 1.46067000E-13 3.11792000E-07 3.41393000E-16 4.00830000E-29 2.77323000E-23 9.99596000E-08 2.62871000E-35 3.44532000E-25 9.42427000E-29 3.60036000E-31 2.64965000E-35 1.00000000E-40 5.25547000E-31 4.46133000E-33 3.50829000E-14 1.07814000E-35 1.00000000E-40 8.36780000E-37 1.00000000E-40 7.46842000E-38 4.32550000E-10 3.97276000E-31 1.20915000E-31 1.00000000E-40 1.00000000E-40 3.11276000E-35 5.83266000E-36 3.74998000E-28 1.75426000E-37 4.30855000E-31 2.24552000E-15 1.39563000E-22 2.56208000E-34 7.76552000E-23 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.32500000E+01 2.55647000E-04 1.29718000E+16 1.42744133E+02 1.00000000E+05 3.67530000E-11 7.14553000E-08 1.00000000E-40 1.50470000E-03 1.28767000E-26 9.25906000E-14 1.00000000E-40 3.02053000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.96246000E-13 6.84870000E-05 2.21272000E-10 1.76537000E-16 5.04673000E-11 7.54185000E-05 1.56665000E-04 9.96654000E-01 1.30821000E-19 2.58536000E-23 1.00000000E-40 1.00000000E-40 9.14452000E-35 1.00001000E-32 5.59499000E-26 7.17510000E-16 2.41103000E-18 7.17132000E-30 3.76476000E-30 9.93159000E-25 8.69783000E-10 4.64726000E-11 5.57742000E-09 3.04474000E-03 5.79428000E-33 6.90966000E-32 2.12546000E-11 1.00000000E-40 1.00000000E-40 4.53941000E-32 2.63530000E-30 3.67106000E-12 2.10749000E-11 2.66057000E-11 1.03000000E-08 1.23393000E-13 3.15589000E-07 4.85525000E-16 5.58421000E-29 4.50708000E-23 1.05393000E-07 2.66770000E-35 3.44169000E-25 9.10928000E-29 6.42956000E-31 2.88448000E-35 1.00000000E-40 5.26540000E-31 4.10754000E-33 4.19699000E-14 9.44008000E-36 1.00000000E-40 1.24499000E-36 1.00000000E-40 8.04069000E-38 4.62381000E-10 2.16639000E-31 4.91898000E-32 1.00000000E-40 1.00000000E-40 5.50785000E-35 6.68984000E-36 4.11226000E-28 3.13356000E-37 1.87267000E-31 3.24113000E-15 1.37961000E-22 2.50309000E-34 1.18788000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.37500000E+01 2.37136000E-04 1.20379000E+16 1.42679908E+02 1.00000000E+05 3.31744000E-11 1.85175000E-08 1.00000000E-40 8.42849000E-04 3.51486000E-27 9.08810000E-14 1.00000000E-40 2.95865000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.37208000E-12 7.03604000E-05 2.04045000E-10 2.89167000E-16 6.60895000E-11 8.09571000E-05 1.68058000E-04 9.96639000E-01 1.66989000E-19 3.82600000E-23 1.00000000E-40 1.00000000E-40 1.05438000E-34 1.50120000E-32 5.61459000E-26 9.06042000E-16 2.99840000E-18 9.66965000E-30 4.74461000E-30 9.93107000E-25 8.16904000E-10 4.93906000E-11 6.07070000E-09 3.04119000E-03 5.76782000E-33 6.47441000E-32 1.97254000E-11 1.00000000E-40 1.00000000E-40 4.72567000E-32 4.07261000E-30 4.58377000E-12 2.45322000E-11 3.14134000E-11 1.18071000E-08 1.05645000E-13 3.19430000E-07 7.09197000E-16 8.06144000E-29 7.19208000E-23 1.11142000E-07 2.70793000E-35 3.43779000E-25 8.94120000E-29 1.12507000E-30 3.13710000E-35 1.00000000E-40 5.27323000E-31 3.77780000E-33 4.98319000E-14 8.14670000E-36 1.00000000E-40 1.89700000E-36 1.00000000E-40 8.58347000E-38 4.92773000E-10 1.22570000E-31 2.65768000E-32 1.00000000E-40 1.00000000E-40 9.58817000E-35 7.65899000E-36 4.50800000E-28 5.69052000E-37 9.26076000E-32 4.60455000E-15 1.36225000E-22 2.44013000E-34 1.78494000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.42500000E+01 2.19926000E-04 1.11689000E+16 1.42621093E+02 1.00000000E+05 2.83197000E-11 3.92307000E-09 1.00000000E-40 3.97706000E-04 8.65568000E-28 8.91958000E-14 1.00000000E-40 2.90587000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.87383000E-12 7.22883000E-05 1.90052000E-10 4.66158000E-16 8.60233000E-11 8.69209000E-05 1.80322000E-04 9.96623000E-01 2.11341000E-19 5.65589000E-23 1.00000000E-40 1.00000000E-40 1.23834000E-34 2.43854000E-32 5.63544000E-26 1.14148000E-15 3.68956000E-18 1.28704000E-29 5.92105000E-30 9.92966000E-25 7.63663000E-10 5.20761000E-11 6.63336000E-09 3.03749000E-03 5.69115000E-33 6.03287000E-32 1.82369000E-11 1.00000000E-40 1.00000000E-40 4.91961000E-32 6.34193000E-30 5.64033000E-12 2.85171000E-11 3.67817000E-11 1.34800000E-08 9.17375000E-14 3.23310000E-07 1.05998000E-15 1.20495000E-28 1.12712000E-22 1.17225000E-07 2.74944000E-35 3.43360000E-25 9.01651000E-29 1.92825000E-30 3.40850000E-35 1.00000000E-40 5.27876000E-31 3.47552000E-33 5.87944000E-14 6.92253000E-36 1.00000000E-40 2.90391000E-36 1.00000000E-40 9.10432000E-38 5.23268000E-10 8.42629000E-32 2.21860000E-32 1.00000000E-40 1.00000000E-40 1.63865000E-34 8.74990000E-36 4.94012000E-28 1.03088000E-36 6.46670000E-32 6.43287000E-15 1.34347000E-22 2.37636000E-34 2.63956000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.47500000E+01 2.03929000E-04 1.03609000E+16 1.42559660E+02 1.00000000E+05 2.33648000E-11 6.73305000E-10 1.00000000E-40 1.56993000E-04 2.45538000E-28 8.75564000E-14 1.00000000E-40 2.86026000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.54029000E-12 7.42717000E-05 1.78915000E-10 7.39290000E-16 1.11431000E-10 9.33430000E-05 1.93525000E-04 9.96605000E-01 2.65423000E-19 8.36950000E-23 1.00000000E-40 1.00000000E-40 1.50411000E-34 3.94931000E-32 5.65764000E-26 1.43535000E-15 4.49335000E-18 1.69232000E-29 7.32142000E-30 9.92730000E-25 7.10348000E-10 5.44688000E-11 7.27701000E-09 3.03364000E-03 5.56259000E-33 5.58773000E-32 1.67957000E-11 1.00000000E-40 1.00000000E-40 5.12146000E-32 9.82325000E-30 6.84413000E-12 3.30658000E-11 4.27646000E-11 1.53390000E-08 8.11230000E-14 3.27225000E-07 1.61269000E-15 1.85916000E-28 1.73575000E-22 1.23659000E-07 2.79226000E-35 3.42907000E-25 9.47594000E-29 3.23565000E-30 3.69970000E-35 1.00000000E-40 5.28176000E-31 3.20374000E-33 6.90267000E-14 5.78795000E-36 1.00000000E-40 4.40748000E-36 1.00000000E-40 9.60803000E-38 5.53397000E-10 7.90222000E-32 2.40407000E-32 1.00000000E-40 1.00000000E-40 2.74668000E-34 9.97016000E-36 5.41176000E-28 1.83792000E-36 6.41279000E-32 8.83726000E-15 1.32315000E-22 2.31500000E-34 3.84818000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.52500000E+01 1.89060000E-04 9.60923000E+15 1.42504355E+02 1.00000000E+05 1.88406000E-11 9.26888000E-11 1.00000000E-40 5.14778000E-05 1.36195000E-28 8.60031000E-14 1.00000000E-40 2.82061000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 3.42354000E-12 7.63124000E-05 1.70374000E-10 1.15389000E-15 1.43820000E-10 1.00260000E-04 2.07742000E-04 9.96586000E-01 3.31349000E-19 1.24254000E-22 1.00000000E-40 1.00000000E-40 1.91576000E-34 6.23000000E-32 5.68126000E-26 1.80237000E-15 5.41879000E-18 2.20013000E-29 8.98379000E-30 9.92392000E-25 6.57286000E-10 5.65171000E-11 8.01526000E-09 3.02963000E-03 5.38226000E-33 5.14191000E-32 1.54077000E-11 1.00000000E-40 1.00000000E-40 5.33151000E-32 1.50105000E-29 8.19598000E-12 3.82067000E-11 4.94249000E-11 1.74074000E-08 7.30696000E-14 3.31170000E-07 2.48797000E-15 2.95957000E-28 2.62872000E-22 1.30466000E-07 2.83643000E-35 3.42415000E-25 1.05187000E-28 5.31361000E-30 4.01172000E-35 1.00000000E-40 5.28200000E-31 2.96513000E-33 8.07225000E-14 4.76163000E-36 1.00000000E-40 6.57996000E-36 1.00000000E-40 1.01025000E-37 5.82699000E-10 9.24091000E-32 2.80425000E-32 1.00000000E-40 1.00000000E-40 4.51336000E-34 1.13356000E-35 5.92636000E-28 3.19560000E-36 7.39176000E-32 1.19388000E-14 1.30120000E-22 2.25911000E-34 5.54045000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.57500000E+01 1.75245000E-04 8.91058000E+15 1.42448048E+02 1.00000000E+05 1.47239000E-11 1.01237000E-11 1.00000000E-40 1.39143000E-05 1.46054000E-28 8.45674000E-14 1.00000000E-40 2.78584000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 4.59234000E-12 7.84118000E-05 1.64256000E-10 1.77309000E-15 1.85143000E-10 1.07710000E-04 2.23051000E-04 9.96565000E-01 4.11615000E-19 1.85479000E-22 1.00000000E-40 1.00000000E-40 2.57829000E-34 9.51929000E-32 5.70638000E-26 2.26080000E-15 6.47290000E-18 2.83006000E-29 1.09483000E-29 9.91945000E-25 6.04840000E-10 5.81773000E-11 8.86416000E-09 3.02544000E-03 5.15208000E-33 4.69858000E-32 1.40786000E-11 1.00000000E-40 1.00000000E-40 5.55007000E-32 2.25118000E-29 9.69373000E-12 4.39608000E-11 5.68458000E-11 1.97118000E-08 6.72902000E-14 3.35138000E-07 3.87543000E-15 4.84846000E-28 3.91855000E-22 1.37665000E-07 2.88194000E-35 3.41879000E-25 1.24172000E-28 8.53612000E-30 4.34561000E-35 1.00000000E-40 5.27923000E-31 2.76211000E-33 9.41389000E-14 3.85976000E-36 1.00000000E-40 9.61427000E-36 1.00000000E-40 1.05914000E-37 6.10750000E-10 1.15974000E-31 3.29293000E-32 1.00000000E-40 1.00000000E-40 7.26534000E-34 1.28591000E-35 6.48762000E-28 5.38668000E-36 8.70056000E-32 1.58704000E-14 1.27749000E-22 2.21134000E-34 7.89000000E-22 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.62500000E+01 1.62412000E-04 8.26120000E+15 1.42393837E+02 1.00000000E+05 1.08954000E-11 8.67401000E-13 1.00000000E-40 3.07482000E-06 1.83524000E-28 8.32652000E-14 1.00000000E-40 2.75512000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 6.13995000E-12 8.05712000E-05 1.60473000E-10 2.68421000E-15 2.37933000E-10 1.15737000E-04 2.39540000E-04 9.96543000E-01 5.09549000E-19 2.78958000E-22 1.00000000E-40 1.00000000E-40 3.65466000E-34 1.40735000E-31 5.73312000E-26 2.83374000E-15 7.66275000E-18 3.60473000E-29 1.32681000E-29 9.91381000E-25 5.53396000E-10 5.94246000E-11 9.84265000E-09 3.02107000E-03 4.87590000E-33 4.26103000E-32 1.28130000E-11 1.00000000E-40 1.00000000E-40 5.77751000E-32 3.30280000E-29 1.13334000E-11 5.03430000E-11 6.51211000E-11 2.22832000E-08 6.34660000E-14 3.39123000E-07 6.07653000E-15 8.16070000E-28 5.75452000E-22 1.45278000E-07 2.92885000E-35 3.41292000E-25 1.55294000E-28 1.34084000E-29 4.70241000E-35 1.00000000E-40 5.27320000E-31 2.59687000E-33 1.09571000E-13 3.09566000E-36 1.00000000E-40 1.37112000E-35 1.00000000E-40 1.10801000E-37 6.37188000E-10 1.44608000E-31 3.83172000E-32 1.00000000E-40 1.00000000E-40 1.14505000E-33 1.45628000E-35 7.09959000E-28 8.76926000E-36 1.00297000E-31 2.07713000E-14 1.25191000E-22 2.17383000E-34 1.11292000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.67500000E+01 1.50493000E-04 7.65774000E+15 1.42341925E+02 1.00000000E+05 7.42869000E-12 6.43436000E-14 1.00000000E-40 5.50532000E-07 2.17455000E-28 8.20834000E-14 1.00000000E-40 2.72777000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 8.19326000E-12 8.27921000E-05 1.59007000E-10 4.00611000E-15 3.05458000E-10 1.24384000E-04 2.57301000E-04 9.96518000E-01 6.29461000E-19 4.23457000E-22 1.00000000E-40 1.00000000E-40 5.38757000E-34 2.01322000E-31 5.76161000E-26 3.55031000E-15 8.99588000E-18 4.55074000E-29 1.60083000E-29 9.90693000E-25 5.03355000E-10 6.02562000E-11 1.09733000E-08 3.01652000E-03 4.55934000E-33 3.83271000E-32 1.16150000E-11 1.00000000E-40 1.00000000E-40 6.01427000E-32 4.73004000E-29 1.31099000E-11 5.73652000E-11 7.43560000E-11 2.51576000E-08 6.14380000E-14 3.43120000E-07 9.56692000E-15 1.40765000E-27 8.33183000E-22 1.53328000E-07 2.97718000E-35 3.40651000E-25 2.03045000E-28 2.05844000E-29 5.08315000E-35 1.00000000E-40 5.26364000E-31 2.47157000E-33 1.27368000E-13 2.47952000E-36 1.00000000E-40 1.90569000E-35 1.00000000E-40 1.15729000E-37 6.61760000E-10 1.74647000E-31 4.40462000E-32 1.00000000E-40 1.00000000E-40 1.76570000E-33 1.64751000E-35 7.76667000E-28 1.37531000E-35 1.12077000E-31 2.67855000E-14 1.22435000E-22 2.14809000E-34 1.55674000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.72500000E+01 1.39426000E-04 7.09718000E+15 1.42289856E+02 1.00000000E+05 4.55401000E-12 6.89519000E-14 1.00000000E-40 7.90796000E-08 2.29589000E-28 8.09818000E-14 1.00000000E-40 2.70306000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.09255000E-11 8.50756000E-05 1.59911000E-10 5.89834000E-15 3.91906000E-10 1.33702000E-04 2.76433000E-04 9.96492000E-01 7.76857000E-19 6.49677000E-22 1.00000000E-40 1.00000000E-40 8.12221000E-34 2.78759000E-31 5.79199000E-26 4.44705000E-15 1.04813000E-17 5.69990000E-29 1.92468000E-29 9.89871000E-25 4.55116000E-10 6.06946000E-11 1.22830000E-08 3.01175000E-03 4.20963000E-33 3.41712000E-32 1.04875000E-11 1.00000000E-40 1.00000000E-40 6.26088000E-32 6.60189000E-29 1.50180000E-11 6.50419000E-11 8.46624000E-11 2.83769000E-08 6.11909000E-14 3.47119000E-07 1.50937000E-14 2.47963000E-27 1.19015000E-21 1.61838000E-07 3.02693000E-35 3.39947000E-25 2.72758000E-28 3.08693000E-29 5.48890000E-35 1.00000000E-40 5.25025000E-31 2.38847000E-33 1.47930000E-13 2.01826000E-36 1.00000000E-40 2.57930000E-35 1.13940000E-40 1.20730000E-37 6.84352000E-10 2.02938000E-31 4.99953000E-32 1.00000000E-40 1.00000000E-40 2.66196000E-33 1.86320000E-35 8.49365000E-28 2.07463000E-35 1.21165000E-31 3.40575000E-14 1.19466000E-22 2.13505000E-34 2.16140000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.77500000E+01 1.29152000E-04 6.57651000E+15 1.42239518E+02 1.00000000E+05 2.45955000E-12 5.61083000E-13 1.00000000E-40 9.01515000E-09 2.12161000E-28 7.99101000E-14 1.00000000E-40 2.68043000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.45764000E-11 8.74233000E-05 1.63302000E-10 8.57306000E-15 5.02587000E-10 1.43742000E-04 2.97046000E-04 9.96464000E-01 9.59120000E-19 1.00835000E-21 1.00000000E-40 1.00000000E-40 1.23249000E-33 3.73828000E-31 5.82444000E-26 5.57031000E-15 1.21344000E-17 7.09272000E-29 2.30847000E-29 9.88904000E-25 4.09059000E-10 6.07934000E-11 1.38045000E-08 3.00676000E-03 3.83535000E-33 3.01774000E-32 9.43270000E-12 1.00000000E-40 1.00000000E-40 6.51799000E-32 8.96906000E-29 1.70542000E-11 7.33978000E-11 9.61419000E-11 3.19905000E-08 6.27493000E-14 3.51112000E-07 2.38301000E-14 4.44371000E-27 1.67801000E-21 1.70834000E-07 3.07814000E-35 3.39174000E-25 3.70334000E-28 4.51976000E-29 5.92069000E-35 1.00000000E-40 5.23277000E-31 2.35021000E-33 1.71685000E-13 1.71553000E-36 1.00000000E-40 3.39903000E-35 1.83414000E-40 1.25857000E-37 7.05055000E-10 2.26630000E-31 5.60449000E-32 1.00000000E-40 1.00000000E-40 3.92087000E-33 2.10889000E-35 9.28584000E-28 3.00702000E-35 1.26737000E-31 4.27237000E-14 1.16272000E-22 2.13515000E-34 2.98051000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.82500000E+01 1.19614000E-04 6.09291000E+15 1.42192468E+02 1.00000000E+05 1.15053000E-12 4.24547000E-12 1.00000000E-40 8.06211000E-10 1.70039000E-28 7.88145000E-14 1.00000000E-40 2.65939000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.94781000E-11 8.98364000E-05 1.69372000E-10 1.23082000E-14 6.44130000E-10 1.54563000E-04 3.19255000E-04 9.96434000E-01 1.18581000E-18 1.58402000E-21 1.00000000E-40 1.00000000E-40 1.85923000E-33 4.85880000E-31 5.85920000E-26 6.97867000E-15 1.39796000E-17 8.78245000E-29 2.76436000E-29 9.87784000E-25 3.65532000E-10 6.06353000E-11 1.55768000E-08 3.00154000E-03 3.44599000E-33 2.63793000E-32 8.45173000E-12 1.00000000E-40 1.00000000E-40 6.78646000E-32 1.18475000E-28 1.92190000E-11 8.24775000E-11 1.08873000E-10 3.60572000E-08 6.63026000E-14 3.55091000E-07 3.76049000E-14 8.06471000E-27 2.33595000E-21 1.80340000E-07 3.13083000E-35 3.38325000E-25 5.01706000E-28 6.45749000E-29 6.37958000E-35 1.00000000E-40 5.21084000E-31 2.36013000E-33 1.99066000E-13 1.57135000E-36 1.00000000E-40 4.36179000E-35 2.93177000E-40 1.31162000E-37 7.24220000E-10 2.43400000E-31 6.20735000E-32 1.00000000E-40 1.00000000E-40 5.63813000E-33 2.39201000E-35 1.01491000E-27 4.18548000E-35 1.28367000E-31 5.29079000E-14 1.12841000E-22 2.14847000E-34 4.08324000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.87500000E+01 1.10764000E-04 5.64408000E+15 1.42142106E+02 1.00000000E+05 4.59326000E-13 2.85830000E-11 1.00000000E-40 5.82883000E-11 1.17452000E-28 7.76253000E-14 1.00000000E-40 2.63940000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.60873000E-11 9.23159000E-05 1.78389000E-10 1.74606000E-14 8.24632000E-10 1.66225000E-04 3.43187000E-04 9.96402000E-01 1.46902000E-18 2.51872000E-21 1.00000000E-40 1.00000000E-40 2.76406000E-33 6.12520000E-31 5.89653000E-26 8.74590000E-15 1.60551000E-17 1.08426000E-28 3.30587000E-29 9.86499000E-25 3.24828000E-10 6.03292000E-11 1.76480000E-08 2.99608000E-03 3.05158000E-33 2.28082000E-32 7.54488000E-12 1.00000000E-40 1.00000000E-40 7.06737000E-32 1.52005000E-28 2.15178000E-11 9.23567000E-11 1.22899000E-10 4.06478000E-08 7.22771000E-14 3.59044000E-07 5.92363000E-14 1.47480000E-26 3.21176000E-21 1.90385000E-07 3.18501000E-35 3.37392000E-25 6.71986000E-28 8.99723000E-29 6.86664000E-35 1.00000000E-40 5.18414000E-31 2.42272000E-33 2.30508000E-13 1.58165000E-36 1.00000000E-40 5.45115000E-35 4.61225000E-40 1.36674000E-37 7.42549000E-10 2.51799000E-31 6.79591000E-32 1.00000000E-40 1.00000000E-40 7.90766000E-33 2.72133000E-35 1.10900000E-27 5.59328000E-35 1.26069000E-31 6.47153000E-14 1.09156000E-22 2.17480000E-34 5.55717000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.92500000E+01 1.02552000E-04 5.22727000E+15 1.42097827E+02 1.00000000E+05 1.54476000E-13 1.70902000E-10 1.00000000E-40 2.75309000E-11 7.00451000E-29 7.62597000E-14 1.00000000E-40 2.62024000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 3.50473000E-11 9.48633000E-05 1.90720000E-10 2.44890000E-14 1.05372000E-09 1.78796000E-04 3.68977000E-04 9.96366000E-01 1.82546000E-18 4.05299000E-21 1.00000000E-40 1.00000000E-40 4.02471000E-33 7.49620000E-31 5.93673000E-26 1.09675000E-14 1.84299000E-17 1.33819000E-28 3.95150000E-29 9.85038000E-25 2.87174000E-10 6.00208000E-11 2.00770000E-08 2.99035000E-03 2.66203000E-33 1.94917000E-32 6.71165000E-12 1.00000000E-40 1.00000000E-40 7.36212000E-32 1.89233000E-28 2.39671000E-11 1.03155000E-10 1.38172000E-10 4.58482000E-08 8.10626000E-14 3.62963000E-07 9.30742000E-14 2.70734000E-26 4.36361000E-21 2.00998000E-07 3.24070000E-35 3.36366000E-25 8.84300000E-28 1.22171000E-28 7.38295000E-35 1.00000000E-40 5.15232000E-31 2.54429000E-33 2.66295000E-13 1.73704000E-36 1.00000000E-40 6.63923000E-35 7.09973000E-40 1.42516000E-37 7.61156000E-10 2.51405000E-31 7.36016000E-32 1.00000000E-40 1.00000000E-40 1.08119000E-32 3.11228000E-35 1.21160000E-27 7.17598000E-35 1.20234000E-31 7.82010000E-14 1.05207000E-22 2.21395000E-34 7.51043000E-21 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.97500000E+01 9.49353000E-05 4.84061000E+15 1.42051198E+02 1.00000000E+05 4.32387000E-14 9.05752000E-10 1.00000000E-40 2.13877000E-10 3.81198000E-29 7.46146000E-14 1.00000000E-40 2.60142000E-09 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00000000E-40 4.72391000E-11 9.74793000E-05 2.06843000E-10 3.39633000E-14 1.34236000E-09 1.92347000E-04 3.96773000E-04 9.96328000E-01 2.27516000E-18 6.59696000E-21 1.00000000E-40 1.00000000E-40 5.71710000E-33 8.91295000E-31 5.98015000E-26 1.37634000E-14 2.12039000E-17 1.65602000E-28 4.71814000E-29 9.83388000E-25 2.52723000E-10 5.98752000E-11 2.29364000E-08 2.98436000E-03 2.28661000E-33 1.64523000E-32 5.95073000E-12 1.00000000E-40 1.00000000E-40 7.67242000E-32 2.28332000E-28 2.65951000E-11 1.15051000E-10 1.54566000E-10 5.17639000E-08 9.37042000E-14 3.66835000E-07 1.45680000E-13 4.97216000E-26 5.86572000E-21 2.12207000E-07 3.29793000E-35 3.35239000E-25 1.13838000E-27 1.61555000E-28 7.92960000E-35 1.00000000E-40 5.11496000E-31 2.73384000E-33 3.06625000E-13 2.02126000E-36 1.00000000E-40 7.88169000E-35 1.06492000E-39 1.48701000E-37 7.81726000E-10 2.42911000E-31 7.89079000E-32 1.00000000E-40 1.00000000E-40 1.43946000E-32 3.58084000E-35 1.32358000E-27 8.84219000E-35 1.11586000E-31 9.34116000E-14 1.00977000E-22 2.26549000E-34 1.00718000E-20 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
